Project,Region,exact_allocated_emissions_kgco2,matched_input_share
i-09e1d9b94ac7a34b2,us-2.platform.sh,0.0033842876603425954,5.2948185802094827e-08
i-0618e97458f2d5941,us-2.platform.sh,0.0033842876603425954,5.2948185802094827e-08
i-066498e8dd945e7e9,eu-5.platform.sh,0.0032190340067865743,2.9783354513678343e-08
i-0b02694625a23bf13,eu-5.platform.sh,0.0030998105250537376,2.8680267309468032e-08
i-02417564794e74c8f,au.platform.sh,0.0029612517027997713,4.6329662576832974e-08
i-01979a85dbec85dd8,eu-5.platform.sh,0.0027421400798552297,2.5371005696837106e-08
i-04b591b4339aa99db,eu-5.platform.sh,0.0027421400798552297,2.5371005696837106e-08
i-0c6db7dad34f9cdce,us-2.platform.sh,0.0026792277311045555,4.1917313759991744e-08
i-03d0bd3b9a17de2b1,us-2.platform.sh,0.0026792277311045555,4.1917313759991744e-08
i-0e3384d201eae3a94,eu-5.platform.sh,0.002622916598122394,2.4267918492626798e-08
i-0bc0e3154dcce696d,eu-3.platform.sh,0.0026152297987787607,6.0669796231566995e-09
i-01e3a3fc9faf490f8,eu-5.platform.sh,0.0025036931163895577,2.3164831288416487e-08
i-06cbf66c79a20cb04,eu-5.platform.sh,0.0025036931163895577,2.3164831288416487e-08
i-00258d67bfbf6dec5,eu-5.platform.sh,0.0025036931163895577,2.3164831288416487e-08
i-07f5667073e85129b,eu-5.platform.sh,0.0023844696346567214,2.206174408420618e-08
i-002e283a4eeb1a70b,eu-5.platform.sh,0.002265246152923885,2.0958656879995872e-08
i-068c5a2f11ad7af82,au.platform.sh,0.0022561917735617306,3.529879053472989e-08
i-0454d2eb9ffbe1dc8,au.platform.sh,0.0021151797877141227,3.309261612630927e-08
i-0a8cebb0d90a95a01,au.platform.sh,0.0021151797877141227,3.309261612630927e-08
i-06d0aa6abf7567add,au.platform.sh,0.0021151797877141227,3.309261612630927e-08
i-06bf7182b0b5755a0,au.platform.sh,0.0021151797877141227,3.309261612630927e-08
i-06a7ddcc934db8186,eu-5.platform.sh,0.0019965758420244805,9.376241235787627e-09
i-09ce8c0743d6fdabc,eu-2.platform.sh,0.0019741678018665144,3.0886441717888654e-08
i-0a4cbb89eb3c069f8,au.platform.sh,0.0019741678018665144,3.0886441717888654e-08
i-04195d1447385e7e7,us-2.platform.sh,0.0019741678018665144,3.0886441717888654e-08
i-038336653e7b78274,eu-3.platform.sh,0.0019741678018665144,3.0886441717888654e-08
i-04c3f2f5f03f59c9c,au.platform.sh,0.0019741678018665144,3.0886441717888654e-08
i-03d13a2a779c07f9f,eu-2.platform.sh,0.0019741678018665144,3.0886441717888654e-08
i-093cb130315c0af3c,ca-1.platform.sh,0.0019430762463912988,1.3788590052628862e-08
i-02b1430ab21688a30,eu-5.platform.sh,0.0018791302042583345,8.824697633682473e-09
i-0f9b64452a7d3cd2d,eu-5.platform.sh,0.0018791302042583345,8.824697633682473e-09
i-05e5e95a8542b0d88,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0a39b6dd0404076de,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0957ea78068ec337e,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-05cdd69cb27e932f4,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-00013755df9cdbd3c,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-029df541ef38bed8b,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0cb9b02796d0a99ef,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-001b0604810afbb16,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-07c5c050acc80dfdd,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0fd2a8d4ae4a71bd0,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-07d6e1b3fccedb75a,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0f18f85d223d434b7,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0ea1aefcc574414c5,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0264326eb8fad682e,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0d70b08e38c0076f2,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0a7d510a81c4535c0,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0d04e93d6344729c0,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-02eb230311523c43f,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0ceaee958c9ee285d,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-085014283a8cf11fe,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0c75f988262aaf808,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-032c9d9c13ae6c178,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-04016f1f8d6ec97b6,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0ba2071c4817a7c39,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0c708d41a04eafba0,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-04468a61a87a885ef,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-0c2e6d1769c206900,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-046abc1583b74bf83,eu-5.platform.sh,0.001788352225992541,1.6546308063154635e-08
i-067d48922755ae70a,ca-1.platform.sh,0.0017876301466799947,1.2685502848418553e-08
i-069a132253b993481,eu-5.platform.sh,0.0017616845664921886,8.273154031577317e-09
i-0f9a8a0d5761ec452,eu-5.platform.sh,0.0017616845664921886,8.273154031577317e-09
i-00a1b7dc5d20c99a6,eu-5.platform.sh,0.0017481373475457566,6.618523225261853e-09
i-01eb61bda79adc269,au.platform.sh,0.0016921438301712977,2.6474092901047413e-08
i-06ee229bdb059a2ca,eu-3.platform.sh,0.0016921438301712977,2.6474092901047413e-08
i-084b0d733d1993f70,au.platform.sh,0.0016921438301712977,2.6474092901047413e-08
i-036cbc909903c24c9,au.platform.sh,0.0016921438301712977,2.6474092901047413e-08
i-0660429753feb0486,us-2.platform.sh,0.0016921438301712977,2.6474092901047413e-08
i-0fc2c51412316e4f6,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0b7b92c18c66d6b97,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-00515c54c8d5e152c,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-00d34f5a53f6d5f82,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-093295a0e102ea9a1,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0f3eb053d44d96c70,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-09ca08d83ca3c9d8b,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0bd91740a068a8b92,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0635cd1c42c093759,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-098ab8fd45b5076c9,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-05cf97d298cd7e3b6,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0c1bfc08a858a439c,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-059c5d2a9a4852354,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0c143bb5ba0b9cf51,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-06dc42eb3691f37cf,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-089ebc93815d47a11,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-06c4b7de2eadd16bd,eu-5.platform.sh,0.0016691287442597053,1.5443220858944327e-08
i-0126523dc146bbd30,eu-5.platform.sh,0.0016442389287260428,7.721610429472163e-09
i-06eac76fcb0b9ef9a,eu-2.platform.sh,0.0015511318443236898,2.4267918492626798e-08
i-08ba3251424d0b1e2,eu-3.platform.sh,0.0015511318443236898,2.4267918492626798e-08
i-023e6a073e8702ed0,eu-2.platform.sh,0.0015511318443236898,2.4267918492626798e-08
i-0113457a6c3c93dd3,eu-3.platform.sh,0.0015511318443236898,2.4267918492626798e-08
i-07f7668b91188c11d,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-03a1d16f0e84909be,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0544c9bfda6800864,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-01ad1509eeedcfe6d,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-001d043f70ad0530b,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0d7d8f351b6e857aa,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0f8d20c6ce3b0a3db,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-07adad2b957b4b292,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0d56c7d8db89821a6,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0bfba0f3f70102503,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-080f39270dc173b79,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-09bfda48ef88a3e8b,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0213fc29a5424213d,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0de7b7305184615d1,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-049ec7cdd700074f8,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-063ec8cc4c654bae2,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0f5e0956d8e97af8a,eu-5.platform.sh,0.0015499052625268688,1.4340133654734016e-08
i-0fca0c84f61ce800f,eu-3.platform.sh,0.0015159908059276172,3.863043930217026e-09
i-097bd990523ef6c38,eu-5.platform.sh,0.001456781122954797,5.515436021051545e-09
i-0a9dad00c71d97eda,eu-5.platform.sh,0.0014306817807940328,1.3237046450523707e-08
i-0697873177fe92b36,eu-2.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-001d389a45ce48051,eu-3.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-070c6dd2477020987,us-2.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-0ba6e60404a1564e3,us-2.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-099dd94f07366a9be,us-2.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-0453ded6b7fe5d94d,eu-3.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-091bc44c826e13e39,eu-3.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-074b8c0273f75114c,us-2.platform.sh,0.0014101198584760817,2.206174408420618e-08
i-08c080db47a4332b7,eu-5.platform.sh,0.001311458299061197,1.2133959246313399e-08
i-0e3d1f1fe091a2bf1,eu-5.platform.sh,0.001311458299061197,1.2133959246313399e-08
i-0db24bde4dcc8b3eb,eu-4.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-0b81e4b8f5f5e9c1c,eu-2.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-05c417326bf4bfcbd,eu-4.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-047e379a246269048,eu-3.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-0633462cdd6b4a93a,eu-3.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-03253c0d4a483da0a,eu-4.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-039a96a6190146f35,eu-2.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-07190d62727af6356,eu-4.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-0f53c1f4cb7ef13d8,eu-3.platform.sh,0.0012691078726284734,1.985556967578556e-08
i-0dd93e0dbfb9b4670,eu-5.platform.sh,0.0011922348173283607,1.103087204210309e-08
i-02520ed080026ef5e,eu-5.platform.sh,0.0011654248983638377,4.412348816841236e-09
i-07ef38da6dee3c2a4,eu-3.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-01ab700eb62862206,eu-4.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-025d37de1a92f12c6,eu-3.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-0ab81b1a2fa6177ff,ca-1.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-0c0b482a5fc534c6f,eu-2.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-0b7a3d75e253b0336,ca-1.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-0134fb6b13f11cd06,eu-2.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-0990a8722f0dd09c4,eu-4.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-093c728610536c71e,au.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-00b80b0e3bf04c56d,au.platform.sh,0.0011280958867808653,1.7649395267364946e-08
i-025c7c38268e472da,eu-2.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-05b71d7db7ca2867b,au.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-0441843d92c2fd732,eu-2.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-0bc4396bba0186380,eu-2.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-0f43b48f9489c421f,au.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-0219b130c51e67d24,us-2.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-08f6e5d8de78ab967,eu-4.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-02ac0d70ee4d083a0,eu-3.platform.sh,0.0009870839009332572,1.5443220858944327e-08
i-0e8e3ae247d5b9d91,eu-4.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-0c8df756c289bb603,eu-4.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-01483f7a7c82a8e86,eu-3.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-020b7b802cbb963e2,eu-3.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-08b48445229fb02af,eu-3.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-0f861403f6e35c5c9,eu-4.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-03e24a786de749e8a,eu-3.platform.sh,0.0008460719150856489,1.3237046450523707e-08
i-0d5a82d6ea3021a42,eu-2.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-0d20873930027cdca,eu-3.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-022b01f4ad221d3ad,us-2.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-049ac72274fbad9ed,eu-3.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-0b29d06c10fe9ee67,au.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-00958b45920dd98b3,eu-3.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-028c162e6226da891,us-2.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-00e293f1ce4ddc24f,eu-3.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-06288257c7c333b8c,us-2.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-04dc84003351bea8f,eu-3.platform.sh,0.0007050599292380409,1.103087204210309e-08
i-0fde4d60c1fa0dcdb,au.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-0337a3f3b90ad37ac,eu-3.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-0243c1e22d4c89b65,us-2.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-02ddbbfd7ddae161a,au.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-019ef55dc879f966a,ca-1.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-04f087671ca412536,eu-3.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-0f8713e7fbe69ea11,eu-2.platform.sh,0.0005640479433904326,8.824697633682473e-09
i-0edb627dbfd1fb737,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0113d9313b9485ea0,eu-2.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-035c0cd7e77542b88,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0d9db714796127843,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0ca0d42a251bfd182,eu-2.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0e71030174f6260f1,eu-2.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-07e174723991561c4,eu-4.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0b725fd4cfa0f1aa1,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0f474a9086522f513,eu-4.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0df4e1b1f12d0c2af,eu-4.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-05805d78aa9e60347,ca-1.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-07143b6d0e7dffcfb,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0cb62acb8a67ebde8,au.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0b2e54e6a8b39e3d4,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0e25260e860d5cb12,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-0dbd6ebc2e428bc12,ca-1.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-03acc106bd4871865,eu-3.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-04f0778fdd1619476,ca-1.platform.sh,0.00042303595754282443,6.618523225261853e-09
i-08c99e1acc9833185,ca-1.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0e48a07a22f66302e,us-2.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0166c649bad6006a2,ca-1.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-06e0aea3c994ffecf,eu-4.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0a36c2c575d0e0f05,eu-4.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0516759dd8180bfab,ca-1.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-00e54b8a796bd8057,eu-3.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-015784102b43fa36c,eu-3.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-07910f55aea811ff4,eu-2.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0cd4b359fab9f5b12,us-2.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-061f8a5bf4bb4ec87,eu-3.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0d5f872f0ce4c2719,eu-3.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0b50e53be0a7b48e5,eu-3.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-028a88d8a17f7190a,eu-2.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-067e6e36383e3751e,eu-3.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-0737051894d364276,us-2.platform.sh,0.0002820239716952163,4.412348816841236e-09
i-02e189e5440535ff1,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-07851e66865a55ded,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-03a8c0c5b966a94e1,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-019a535bed76970f9,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0aa31e0099b3ab197,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d115abe8f195671f,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-03ba2bd9bbaca3613,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0aae82b38278c8804,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-03bb1e5fd488ef76b,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0c2d909d3e67b299a,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-02c6b95b8d607db66,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0cf18b0eaa034a68d,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0b30b98bc7bfdcd7e,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0a9cdad9399115834,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-02b7f35c21bbcc85c,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-017cd808446b39c8b,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0322edd2bae7ff06e,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0a8b2d81ce75db88e,eu-2.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-056598204a265dc84,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0c6bf5255e746ca68,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0cb757e210f8e9589,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0a76cec0fbbaea703,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0caa390d4bc36d3f8,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0ca9dd8d0ed560b6f,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0eb2bbe554a4d0218,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-01502f2bf70ef7e36,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0ec8704e58376d0c0,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0c8c1b2eff5a2963b,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d18e5cb595486a16,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d2db34345575b300,ca-1.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d2368c8898607cc1,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0ac011dc04a0f4bf3,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0460efd8a6f767c48,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-045feabc4ee41f903,ca-1.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0b4f7c14cc5a94e40,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0b6cf9c6a4069a8bd,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0b785bfd9da8f1136,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0b7b12735dd0ac6ab,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0b8f1022bf1d3f183,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-01e6009a45489ddc4,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0e278b6e93520b3c8,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0813b8e86609c4096,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0445b2a41085a0736,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-07635a15748479724,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0775aa79266765791,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0ba5081e1a2f45e05,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0badfccce91caa848,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-04136b7f46401a362,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-01c570c6e4c6cc79e,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d51e97696e8bd807,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0bef58266d668e5cc,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-02942edee0f3a1b61,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d3fcd8917459f62c,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0295e8d131c82435f,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-03e4902dba93bfe00,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-01b6847ad6c039166,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d378d7eeb2bc1d68,ca-1.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0d3564d6d6bf1673e,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-021b10ea3d9e9a3b5,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0dc4bdf0af82a5a5b,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-04fc14ace6eaa7e22,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0f7b33d82a1765f26,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-05c25f1d2089604b7,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-012cd0692cd0c704e,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0f9d93e70e2faa3a8,eu-2.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-01293dd01457c4b8f,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0127348559d8212a3,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-07de6cf6317627db0,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-07edbe99e428d0076,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-062b79b18e2db806b,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0628be0c06377346a,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-007874420c41640c6,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-00518a39163019102,au.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0f7046451dd13ad6d,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0605437b341faa926,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-09d7e4ba323832c1c,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-08e8b404b8a688ddb,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-00c1c18ae786b488c,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-06bb313f76a7dd245,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-09f5017b7bb395742,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-09f3789add9f96804,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-07a7c10710a5c7b56,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-07df853eb12e60576,eu-2.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-00dca4d0dab263f9d,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-001f5808d8cd0f215,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0fde92eb3f6817cee,eu-2.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-090465be4043445c0,ca-1.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0ee61ea24ed737b46,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0fe5f3f4452e7b802,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0fd223ed0c2295804,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0680a4d1cde3e4de3,eu-4.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-002a2e4013cad4848,eu-3.platform.sh,0.00014101198584760816,2.206174408420618e-09
i-0289732f7342d4311,eu-3.platform.sh,8.46071915085649e-05,1.3237046450523709e-09
i-0a93f1f19323f45f5,eu-3.platform.sh,7.94320516279577e-05,1.2427380442633341e-09
