provider,SKU Description,Product category,Usage category,Total emissions kgCO2,bill_key_provider_sku,bill_key_full_grain,total_project_share_for_sku,exact_match_available,allocation_method
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Singapore),Uncategorized,Data Transfer,5.083571428571429e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Singapore),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Singapore) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Seoul,grid,Data Transfer,4.994e-07,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Seoul,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Seoul || grid || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (KDDI) - Tokyo,dedicated,Data Transfer,0.0,AWS || $0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (KDDI) - Tokyo,AWS || $0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (KDDI) - Tokyo || dedicated || Data Transfer,0.0,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to EU (Germany),Uncategorized,Data Transfer,4.890285714285713e-07,AWS || $0.02 per GB - EU (Paris) data transfer to EU (Germany),AWS || $0.02 per GB - EU (Paris) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Mumbai),Uncategorized,Data Transfer,4.887142857142858e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Mumbai),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Mumbai) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from Asia Pacific (Mumbai),Uncategorized,Data Transfer,4.791285714285714e-07,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Asia Pacific (Mumbai),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Asia Pacific (Mumbai) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.0418 per provisioned MiBps-month of gp3 - EU (Stockholm),Uncategorized,Storage,0.0,AWS || $0.0418 per provisioned MiBps-month of gp3 - EU (Stockholm),AWS || $0.0418 per provisioned MiBps-month of gp3 - EU (Stockholm) || Uncategorized || Storage,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon),dedicated,Data Transfer,4.7598571428571425e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to Asia Pacific (Seoul),Uncategorized,Data Transfer,4.7425714285714284e-07,AWS || $0.02 per GB - US West (Northern California) data transfer to Asia Pacific (Seoul),AWS || $0.02 per GB - US West (Northern California) data transfer to Asia Pacific (Seoul) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Asia Pacific (Hyderabad),dedicated,Data Transfer,0.0,AWS || $0.02 per GB - EU (Paris) data transfer to Asia Pacific (Hyderabad),AWS || $0.02 per GB - EU (Paris) data transfer to Asia Pacific (Hyderabad) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Ohio),Uncategorized,Data Transfer,4.7012271428571435e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Ohio),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Ohio) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Sydney),Uncategorized,Data Transfer,4.698571428571429e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Sydney),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Sydney) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Tokyo),Uncategorized,Data Transfer,4.6870685714285714e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Tokyo),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Tokyo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to Asia Pacific (Tokyo),Uncategorized,Data Transfer,4.661642857142857e-07,AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Tokyo),AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Tokyo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to Asia Pacific (Sydney),Uncategorized,Data Transfer,4.645142857142858e-07,AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Sydney),AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Sydney) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Singapore),Uncategorized,Data Transfer,4.638715714285714e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Singapore),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Singapore) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Sydney),Uncategorized,Data Transfer,4.557142857142857e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Sydney),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Sydney) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Seoul),Uncategorized,Data Transfer,4.6200000000000003e-07,AWS || $0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Seoul),AWS || $0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Seoul) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Tokyo),Uncategorized,Data Transfer,4.614405714285714e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Tokyo),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Tokyo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Ireland),Uncategorized,Data Transfer,4.605228571428571e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Ireland),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Ireland) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from US East,dedicated,Data Transfer,4.5508571428571427e-07,AWS || $0.00 per GB - EU (Germany) data transfer from US East,AWS || $0.00 per GB - EU (Germany) data transfer from US East || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from Asia Pacific (KDDI) - Tokyo,dedicated,Data Transfer,0.0,AWS || $0.00 per GB - EU (Germany) data transfer from Asia Pacific (KDDI) - Tokyo,AWS || $0.00 per GB - EU (Germany) data transfer from Asia Pacific (KDDI) - Tokyo || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to EU (Germany),Uncategorized,Data Transfer,4.5257142857142857e-07,AWS || $0.02 per GB - US West (Northern California) data transfer to EU (Germany),AWS || $0.02 per GB - US West (Northern California) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),Uncategorized,Data Transfer,4.473542857142857e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Ireland) data transfer from  US West (Verizon) - Phoenix,grid,Data Transfer,0.0,AWS || $0.00 per GB - EU (Ireland) data transfer from  US West (Verizon) - Phoenix,AWS || $0.00 per GB - EU (Ireland) data transfer from  US West (Verizon) - Phoenix || grid || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to EU (Germany),Uncategorized,Data Transfer,4.401571428571428e-07,AWS || $0.02 per GB - US West (Oregon) data transfer to EU (Germany),AWS || $0.02 per GB - US West (Oregon) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Paris) data transfer from Asia Pacific (Hyderabad),dedicated,Data Transfer,4.400785714285714e-07,AWS || $0.00 per GB - EU (Paris) data transfer from Asia Pacific (Hyderabad),AWS || $0.00 per GB - EU (Paris) data transfer from Asia Pacific (Hyderabad) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Northern California) data transfer from Canada (Central),dedicated,Data Transfer,4.3666857142857147e-07,AWS || $0.00 per GB - US West (Northern California) data transfer from Canada (Central),AWS || $0.00 per GB - US West (Northern California) data transfer from Canada (Central) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Seoul),Uncategorized,Data Transfer,4.352857142857143e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Seoul),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Seoul) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.02 per GB for USW2WL1PHX1-AWS-Out-Bytes in EU (Stockholm),grid,Data Transfer,4.2821428571428565e-07,AWS || USD 0.02 per GB for USW2WL1PHX1-AWS-Out-Bytes in EU (Stockholm),AWS || USD 0.02 per GB for USW2WL1PHX1-AWS-Out-Bytes in EU (Stockholm) || grid || Data Transfer,,False,shared_overhead
AWS,USD 0.02 per GB for APNE2WL1SEL1-AWS-Out-Bytes in EU (Stockholm),grid,Data Transfer,4.2680000000000004e-07,AWS || USD 0.02 per GB for APNE2WL1SEL1-AWS-Out-Bytes in EU (Stockholm),AWS || USD 0.02 per GB for APNE2WL1SEL1-AWS-Out-Bytes in EU (Stockholm) || grid || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Seoul),Uncategorized,Data Transfer,4.2648571428571434e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Seoul),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Seoul) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Sydney),Uncategorized,Data Transfer,4.242857142857143e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Sydney),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Sydney) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),Uncategorized,Data Transfer,4.2287142857142856e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Germany),Uncategorized,Data Transfer,4.2116642857142856e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Germany),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to Canada (Central),dedicated,Data Transfer,4.173871428571429e-07,AWS || $0.02 per GB - US West (Northern California) data transfer to Canada (Central),AWS || $0.02 per GB - US West (Northern California) data transfer to Canada (Central) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Los Angeles) data transfer from Asia Pacific (Malaysia),Uncategorized,Data Transfer,4.138357142857143e-07,AWS || $0.00 per GB - US West (Los Angeles) data transfer from Asia Pacific (Malaysia),AWS || $0.00 per GB - US West (Los Angeles) data transfer from Asia Pacific (Malaysia) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Los Angeles) data transfer to Asia Pacific (Malaysia),Uncategorized,Data Transfer,4.138325714285714e-07,AWS || $0.02 per GB - US West (Los Angeles) data transfer to Asia Pacific (Malaysia),AWS || $0.02 per GB - US West (Los Angeles) data transfer to Asia Pacific (Malaysia) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Germany),Uncategorized,Data Transfer,4.132857142857143e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Germany),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to Asia Pacific (Seoul),Uncategorized,Data Transfer,4.0550714285714286e-07,AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Seoul),AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Seoul) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.02 per GB for USW2WL1SEA1-AWS-Out-Bytes in EU (Stockholm),grid,Data Transfer,0.0,AWS || USD 0.02 per GB for USW2WL1SEA1-AWS-Out-Bytes in EU (Stockholm),AWS || USD 0.02 per GB for USW2WL1SEA1-AWS-Out-Bytes in EU (Stockholm) || grid || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for USE2-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,3.9819999999999995e-07,AWS || USD 0.1105 per GB for USE2-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for USE2-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for MES1-EU-AWS-Out-Bytes,Uncategorized,Data Transfer,3.9049999999999996e-07,AWS || USD 0.1105 per GB for MES1-EU-AWS-Out-Bytes,AWS || USD 0.1105 per GB for MES1-EU-AWS-Out-Bytes || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Seoul),Uncategorized,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Seoul),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Seoul) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0 per GB - data transfer EU (Stockholm) from Canada (BELL) - Toronto,grid,Data Transfer,3.870742857142857e-07,AWS || $0 per GB - data transfer EU (Stockholm) from Canada (BELL) - Toronto,AWS || $0 per GB - data transfer EU (Stockholm) from Canada (BELL) - Toronto || grid || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),Uncategorized,Data Transfer,3.8688571428571433e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to EU (Germany),Uncategorized,Data Transfer,3.8515714285714287e-07,AWS || $0.02 per GB - EU (London) data transfer to EU (Germany),AWS || $0.02 per GB - EU (London) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Oregon) data transfer from EU (Paris),dedicated,Data Transfer,3.8295714285714286e-07,AWS || $0.00 per GB - US West (Oregon) data transfer from EU (Paris),AWS || $0.00 per GB - US West (Oregon) data transfer from EU (Paris) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),Uncategorized,Data Transfer,3.802857142857143e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.57 per GB of vended logs ingested in Standard log class for the first 10TB - EU (Ireland),Uncategorized,Other,0.0,AWS || $0.57 per GB of vended logs ingested in Standard log class for the first 10TB - EU (Ireland),AWS || $0.57 per GB of vended logs ingested in Standard log class for the first 10TB - EU (Ireland) || Uncategorized || Other,,False,shared_overhead
AWS,$0.02 per GB - data transfer EU (Frankfurt) to Canada (BELL) - Toronto,dedicated,Data Transfer,0.0,AWS || $0.02 per GB - data transfer EU (Frankfurt) to Canada (BELL) - Toronto,AWS || $0.02 per GB - data transfer EU (Frankfurt) to Canada (BELL) - Toronto || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to US East (Northern Virginia),Uncategorized,Data Transfer,3.771428571428571e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to US East (Northern Virginia),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to US East (Northern Virginia) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Canada (Central) data transfer from US West (Verizon),grid,Data Transfer,0.0,AWS || $0.00 per GB - Canada (Central) data transfer from US West (Verizon),AWS || $0.00 per GB - Canada (Central) data transfer from US West (Verizon) || grid || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Ireland) data transfer from Europe (Vodafone) - London,grid,Data Transfer,3.7574428571428566e-07,AWS || $0.00 per GB - EU (Ireland) data transfer from Europe (Vodafone) - London,AWS || $0.00 per GB - EU (Ireland) data transfer from Europe (Vodafone) - London || grid || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Germany),Uncategorized,Data Transfer,3.744887142857143e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Germany),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to Israel (Tel Aviv),dedicated,Data Transfer,3.7118242857142853e-07,AWS || $0.02 per GB - US West (Oregon) data transfer to Israel (Tel Aviv),AWS || $0.02 per GB - US West (Oregon) data transfer to Israel (Tel Aviv) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.0 per GB - EU (Frankfurt) datatransfer from Finland (Helsinki),dedicated,Data Transfer,3.685e-07,AWS || $0.0 per GB - EU (Frankfurt) datatransfer from Finland (Helsinki),AWS || $0.0 per GB - EU (Frankfurt) datatransfer from Finland (Helsinki) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Northern California),Uncategorized,Data Transfer,3.63e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Northern California),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for APS3-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,3.548757142857143e-07,AWS || USD 0.1105 per GB for APS3-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for APS3-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Northern California),Uncategorized,Data Transfer,3.5226714285714284e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Northern California),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Oregon),Uncategorized,Data Transfer,3.427285714285714e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Oregon),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Oregon) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Ireland) data transfer from US West (Verizon),grid,Data Transfer,3.403557142857143e-07,AWS || $0.00 per GB - EU (Ireland) data transfer from US West (Verizon),AWS || $0.00 per GB - EU (Ireland) data transfer from US West (Verizon) || grid || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Oregon) data transfer from Israel (Tel Aviv),dedicated,Data Transfer,3.4001e-07,AWS || $0.00 per GB - US West (Oregon) data transfer from Israel (Tel Aviv),AWS || $0.00 per GB - US West (Oregon) data transfer from Israel (Tel Aviv) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (London),Uncategorized,Data Transfer,3.3898385714285713e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (London),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for APS1-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,3.3857371428571424e-07,AWS || USD 0.1105 per GB for APS1-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for APS1-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),Uncategorized,Data Transfer,3.34521e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Germany),Uncategorized,Data Transfer,3.328427142857142e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Germany),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Germany) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon),Uncategorized,Data Transfer,3.3129328571428573e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to US West (Northern California),Uncategorized,Data Transfer,3.3005499999999995e-07,AWS || $0.02 per GB - US West (Oregon) data transfer to US West (Northern California),AWS || $0.02 per GB - US West (Oregon) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Northern California) data transfer from EU (Paris),dedicated,Data Transfer,3.283672857142857e-07,AWS || $0.00 per GB - US West (Northern California) data transfer from EU (Paris),AWS || $0.00 per GB - US West (Northern California) data transfer from EU (Paris) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to EU (London),Uncategorized,Data Transfer,3.276507142857143e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to EU (London),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to US West (Northern California),Uncategorized,Data Transfer,3.274857142857143e-07,AWS || $0.02 per GB - EU (Paris) data transfer to US West (Northern California),AWS || $0.02 per GB - EU (Paris) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.000 per GB - EU (Frankfurt) data transfer from Nigeria (Lagos),dedicated,Data Transfer,3.2673142857142855e-07,AWS || $0.000 per GB - EU (Frankfurt) data transfer from Nigeria (Lagos),AWS || $0.000 per GB - EU (Frankfurt) data transfer from Nigeria (Lagos) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from Asia Pacific (Tokyo),Uncategorized,Data Transfer,3.237142857142857e-07,AWS || $0.00 per GB - EU (Germany) data transfer from Asia Pacific (Tokyo),AWS || $0.00 per GB - EU (Germany) data transfer from Asia Pacific (Tokyo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Paris) data transfer from Canada (Central),dedicated,Data Transfer,3.191571428571429e-07,AWS || $0.00 per GB - EU (Paris) data transfer from Canada (Central),AWS || $0.00 per GB - EU (Paris) data transfer from Canada (Central) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.060 per GB - All data transfer out to Origin (Asia),dedicated,Data Transfer,3.1863857142857146e-07,AWS || $0.060 per GB - All data transfer out to Origin (Asia),AWS || $0.060 per GB - All data transfer out to Origin (Asia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Northern California),Uncategorized,Data Transfer,3.1326428571428575e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Northern California),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for APN1-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,3.115985714285714e-07,AWS || USD 0.1105 per GB for APN1-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for APN1-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for APS2-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,3.1114285714285714e-07,AWS || USD 0.1105 per GB for APS2-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for APS2-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Sydney) data transfer from Asia Pacific (SKT) - Daejeon,grid,Data Transfer,3.093357142857143e-07,AWS || $0.00 per GB - Asia Pacific (Sydney) data transfer from Asia Pacific (SKT) - Daejeon,AWS || $0.00 per GB - Asia Pacific (Sydney) data transfer from Asia Pacific (SKT) - Daejeon || grid || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to EU (London),Uncategorized,Data Transfer,3.0694714285714286e-07,AWS || $0.02 per GB - US West (Northern California) data transfer to EU (London),AWS || $0.02 per GB - US West (Northern California) data transfer to EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.086 per GB for  in Middle East (Bahrain),dedicated,Data Transfer,3.059414285714286e-07,AWS || USD0.086 per GB for  in Middle East (Bahrain),AWS || USD0.086 per GB for  in Middle East (Bahrain) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for USE2-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.9968714285714283e-07,AWS || USD0.09 per GB for USE2-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for USE2-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
